Date,symbol,Open,High,Low,Close,Volume
2024-07-16,000713,5.24,5.25,5.18,5.2,27951
2024-07-17,000713,5.2,5.32,5.18,5.28,39800
2024-07-18,000713,5.28,5.46,5.22,5.42,83468
2024-07-19,000713,5.39,5.39,5.23,5.31,67802
2024-07-22,000713,5.29,5.34,5.24,5.3,36046
2024-07-23,000713,5.3,5.38,5.23,5.23,40668
2024-07-24,000713,5.24,5.24,5.13,5.13,38805
2024-07-25,000713,5.14,5.23,5.09,5.19,34373
2024-07-26,000713,5.2,5.29,5.18,5.28,33822
2024-07-29,000713,5.3,5.3,5.23,5.25,21409
2024-07-30,000713,5.26,5.35,5.25,5.33,37554
2024-07-31,000713,5.34,5.45,5.32,5.45,57377
2024-08-01,000713,5.45,5.49,5.4,5.43,42333
2024-08-02,000713,5.4,5.54,5.38,5.46,52599
2024-08-05,000713,5.42,5.52,5.37,5.39,54621
2024-08-06,000713,5.56,5.63,5.48,5.52,89044
2024-08-07,000713,5.46,5.51,5.43,5.47,63853
2024-08-08,000713,5.44,6.02,5.43,6.02,185980
2024-08-09,000713,6.02,6.6,5.88,6.15,558954
2024-08-12,000713,5.94,6.07,5.87,5.94,311934
2024-08-13,000713,5.94,5.95,5.73,5.8,195462
2024-08-14,000713,5.77,5.86,5.71,5.74,141944
2024-08-15,000713,5.67,5.78,5.62,5.76,176750
2024-08-16,000713,5.71,5.72,5.55,5.57,140419
2024-08-19,000713,5.53,5.73,5.51,5.64,169613
2024-08-20,000713,5.58,5.6,5.34,5.35,140661
2024-08-21,000713,5.37,5.37,5.24,5.27,83326
2024-08-22,000713,5.28,5.3,5.16,5.17,60357
2024-08-23,000713,5.16,5.24,5.14,5.22,46864
2024-08-26,000713,5.22,5.37,5.22,5.32,65352
2024-08-27,000713,5.32,5.4,5.28,5.3,54432
2024-08-28,000713,5.27,5.39,5.23,5.35,70190
2024-08-29,000713,5.3,5.37,5.3,5.31,57299
2024-08-30,000713,5.33,5.51,5.28,5.44,97740
2024-09-02,000713,5.46,5.56,5.4,5.41,91755
2024-09-03,000713,5.41,5.51,5.38,5.51,62065
2024-09-04,000713,5.47,5.7,5.47,5.53,119424
2024-09-05,000713,5.52,5.64,5.5,5.61,82854
2024-09-06,000713,5.58,5.62,5.49,5.52,58040
2024-09-09,000713,5.51,5.55,5.46,5.54,47368
2024-09-10,000713,5.55,5.57,5.4,5.49,51301
2024-09-11,000713,5.5,5.5,5.41,5.42,36446
2024-09-12,000713,5.44,5.5,5.4,5.43,36103
2024-09-13,000713,5.45,5.49,5.39,5.45,39255
2024-09-18,000713,5.45,5.48,5.29,5.37,43877
2024-09-19,000713,5.4,5.66,5.37,5.59,102331
2024-09-20,000713,5.59,5.62,5.52,5.56,61816
2024-09-23,000713,5.54,5.6,5.51,5.59,59046
2024-09-24,000713,5.6,5.78,5.6,5.78,115358
2024-09-25,000713,5.8,5.92,5.76,5.79,116584
2024-09-26,000713,5.76,5.92,5.75,5.91,120918
2024-09-27,000713,5.95,6.19,5.95,6.1,183062
2024-09-30,000713,6.23,6.62,6.13,6.53,371333
2024-10-08,000713,7.19,7.19,6.43,6.7,461104
2024-10-09,000713,6.57,6.58,6.21,6.24,319536
