Date,symbol,Open,High,Low,Close,Volume
2024-07-16,000966,4.28,4.31,4.27,4.3,92660
2024-07-17,000966,4.28,4.29,4.22,4.24,142455
2024-07-18,000966,4.22,4.3,4.18,4.28,134423
2024-07-19,000966,4.28,4.29,4.22,4.27,107599
2024-07-22,000966,4.27,4.27,4.2,4.22,113767
2024-07-23,000966,4.21,4.25,4.12,4.12,141099
2024-07-24,000966,4.15,4.26,4.13,4.19,169967
2024-07-25,000966,4.15,4.22,4.11,4.2,109148
2024-07-26,000966,4.18,4.23,4.17,4.22,91870
2024-07-29,000966,4.22,4.23,4.17,4.18,73552
2024-07-30,000966,4.17,4.2,4.14,4.18,86306
2024-07-31,000966,4.18,4.28,4.15,4.28,181615
2024-08-01,000966,4.27,4.32,4.24,4.26,140399
2024-08-02,000966,4.24,4.26,4.2,4.2,108966
2024-08-05,000966,4.18,4.25,4.14,4.14,153188
2024-08-06,000966,4.17,4.21,4.14,4.2,89868
2024-08-07,000966,4.22,4.28,4.19,4.23,142465
2024-08-08,000966,4.22,4.23,4.18,4.21,106837
2024-08-09,000966,4.23,4.28,4.21,4.23,109814
2024-08-12,000966,4.27,4.29,4.17,4.19,115330
2024-08-13,000966,4.15,4.22,4.14,4.22,84170
2024-08-14,000966,4.21,4.25,4.19,4.2,76119
2024-08-15,000966,4.21,4.25,4.16,4.22,104424
2024-08-16,000966,4.21,4.23,4.15,4.15,113812
2024-08-19,000966,4.14,4.2,4.14,4.16,72642
2024-08-20,000966,4.16,4.18,4.07,4.1,113716
2024-08-21,000966,4.09,4.11,4.01,4.02,99488
2024-08-22,000966,4.01,4.04,3.99,4.01,65610
2024-08-23,000966,4.01,4.03,3.97,4.02,72466
2024-08-26,000966,4.02,4.06,4.01,4.04,56108
2024-08-27,000966,4.02,4.03,3.97,3.98,70025
2024-08-28,000966,4.0,4.04,3.98,4.02,74616
2024-08-29,000966,4.0,4.08,3.99,4.06,89538
2024-08-30,000966,4.06,4.12,4.05,4.08,107291
2024-09-02,000966,4.07,4.14,4.06,4.09,104402
2024-09-03,000966,4.07,4.12,4.04,4.05,81863
2024-09-04,000966,4.05,4.08,4.02,4.04,58927
2024-09-05,000966,4.04,4.06,4.01,4.03,57819
2024-09-06,000966,4.03,4.06,3.98,3.99,68379
2024-09-09,000966,3.99,3.99,3.94,3.95,65857
2024-09-10,000966,3.95,3.97,3.87,3.95,89879
2024-09-11,000966,3.94,3.94,3.87,3.9,59987
2024-09-12,000966,3.9,3.97,3.9,3.91,73422
2024-09-13,000966,3.91,3.95,3.89,3.9,76099
2024-09-18,000966,3.9,3.9,3.81,3.87,87095
2024-09-19,000966,3.89,3.97,3.86,3.97,119413
2024-09-20,000966,3.97,3.97,3.9,3.93,81242
2024-09-23,000966,3.94,3.98,3.92,3.97,67301
2024-09-24,000966,3.98,4.1,3.97,4.1,173144
2024-09-25,000966,4.13,4.23,4.12,4.13,186136
2024-09-26,000966,4.13,4.25,4.1,4.25,181765
2024-09-27,000966,4.28,4.45,4.28,4.4,277023
2024-09-30,000966,4.52,4.81,4.46,4.76,590612
2024-10-08,000966,5.21,5.23,4.76,4.93,751763
2024-10-09,000966,4.86,4.86,4.45,4.48,490338
2024-10-10,000966,4.48,4.71,4.48,4.6,353437
2024-10-11,000966,4.63,4.63,4.43,4.46,239068
2024-10-14,000966,4.46,4.55,4.44,4.52,248212
2024-10-15,000966,4.5,4.51,4.36,4.38,270793
2024-10-16,000966,4.34,4.48,4.33,4.45,245233
2024-10-17,000966,4.46,4.51,4.39,4.39,175132
2024-10-18,000966,4.39,4.55,4.35,4.48,305977
2024-10-21,000966,4.47,4.5,4.41,4.43,251186
2024-10-22,000966,4.43,4.55,4.41,4.55,295043
2024-10-23,000966,4.55,4.62,4.54,4.59,287248
2024-10-24,000966,4.58,4.58,4.52,4.56,152602
2024-10-25,000966,4.55,4.61,4.54,4.6,219246
2024-10-28,000966,4.61,4.72,4.58,4.72,304145
2024-10-29,000966,4.73,4.74,4.57,4.59,329005
2024-10-30,000966,4.71,4.83,4.66,4.69,530796
2024-10-31,000966,4.77,4.94,4.74,4.92,689814
2024-11-01,000966,4.93,4.95,4.79,4.88,411257
2024-11-04,000966,4.92,4.95,4.87,4.95,338282
2024-11-05,000966,4.95,4.99,4.93,4.97,405887
2024-11-06,000966,4.98,5.01,4.9,4.94,385811
2024-11-07,000966,4.91,5.04,4.89,5.03,391497
2024-11-08,000966,5.06,5.11,4.96,4.99,346516
2024-11-11,000966,5.0,5.07,4.96,5.01,283690
2024-11-12,000966,5.02,5.05,4.91,4.94,322535
2024-11-13,000966,4.92,4.94,4.84,4.91,265256
2024-11-14,000966,4.91,4.93,4.74,4.76,262525
2024-11-15,000966,4.76,4.83,4.69,4.69,227618
2024-11-18,000966,4.71,4.85,4.71,4.74,257103
2024-11-19,000966,4.78,4.8,4.7,4.78,169096
2024-11-20,000966,4.79,4.92,4.76,4.87,246554
2024-11-21,000966,4.87,4.9,4.81,4.86,170606
2024-11-22,000966,4.86,5.34,4.83,5.12,1576219
2024-11-25,000966,5.0,5.04,4.76,4.83,1391319
2024-11-26,000966,4.82,4.85,4.73,4.75,568775
2024-11-27,000966,4.72,4.83,4.63,4.78,493811
2024-11-28,000966,4.78,4.85,4.76,4.8,337233
2024-11-29,000966,4.77,4.82,4.73,4.78,341422
2024-12-02,000966,4.78,4.87,4.75,4.84,335332
2024-12-03,000966,4.85,4.97,4.8,4.95,468930
2024-12-04,000966,4.94,4.94,4.8,4.83,347620
2024-12-05,000966,4.83,4.85,4.79,4.82,214501
2024-12-06,000966,4.81,4.95,4.81,4.93,411776
2024-12-09,000966,4.94,4.97,4.87,4.92,298089
2024-12-10,000966,4.98,5.03,4.88,4.89,362816
2024-12-11,000966,4.89,4.96,4.89,4.94,228741
2024-12-12,000966,4.95,4.97,4.91,4.96,230883
2024-12-13,000966,4.95,4.98,4.86,4.86,280916
2024-12-16,000966,4.87,4.94,4.86,4.91,255053
2024-12-17,000966,4.91,4.94,4.8,4.83,272663
2024-12-18,000966,4.83,4.95,4.83,4.88,290690
2024-12-19,000966,4.85,4.86,4.75,4.81,260196
2024-12-20,000966,4.8,4.84,4.73,4.75,233550
2024-12-23,000966,4.76,4.79,4.7,4.71,199837
2024-12-24,000966,4.71,4.82,4.69,4.82,213746
2024-12-25,000966,4.8,4.82,4.71,4.75,145760
2024-12-26,000966,4.75,4.77,4.71,4.72,169307
2024-12-27,000966,4.71,4.85,4.7,4.84,270325
2024-12-30,000966,4.84,4.9,4.76,4.78,188895
2024-12-31,000966,4.78,4.81,4.67,4.68,210660
2025-01-02,000966,4.68,4.72,4.48,4.52,248873
2025-01-03,000966,4.53,4.61,4.44,4.46,219248
2025-01-06,000966,4.46,4.51,4.4,4.49,158648
2025-01-07,000966,4.49,4.49,4.4,4.45,152523
2025-01-08,000966,4.46,4.46,4.31,4.42,210086
2025-01-09,000966,4.41,4.41,4.34,4.35,146768
2025-01-10,000966,4.35,4.36,4.28,4.28,137083
2025-01-13,000966,4.27,4.29,4.22,4.28,134770
2025-01-14,000966,4.27,4.36,4.27,4.36,210293
2025-01-15,000966,4.34,4.38,4.3,4.32,150194
2025-01-16,000966,4.34,4.42,4.33,4.36,164213
2025-01-17,000966,4.33,4.38,4.33,4.36,132271
2025-01-20,000966,4.38,4.43,4.35,4.38,165733
2025-01-21,000966,4.4,4.42,4.31,4.34,137139
2025-01-22,000966,4.32,4.36,4.29,4.35,115782
2025-01-23,000966,4.34,4.41,4.3,4.31,270781
2025-01-24,000966,4.3,4.35,4.28,4.32,199703
2025-01-27,000966,4.33,4.41,4.33,4.35,203409
2025-02-05,000966,4.37,4.39,4.32,4.34,180960
2025-02-06,000966,4.33,4.37,4.29,4.36,163751
2025-02-07,000966,4.34,4.43,4.33,4.39,253613
2025-02-10,000966,4.41,4.45,4.4,4.41,228225
2025-02-11,000966,4.41,4.44,4.35,4.4,174502
2025-02-12,000966,4.39,4.45,4.38,4.45,208104
2025-02-13,000966,4.46,4.46,4.42,4.44,146978
2025-02-14,000966,4.44,4.45,4.39,4.45,161383
2025-02-17,000966,4.45,4.5,4.41,4.49,270310
2025-02-18,000966,4.48,4.52,4.43,4.46,227674
2025-02-19,000966,4.44,4.49,4.42,4.46,177087
2025-02-20,000966,4.46,4.48,4.4,4.43,192360
2025-02-21,000966,4.41,4.44,4.38,4.4,204507
2025-02-24,000966,4.4,4.44,4.38,4.43,267844
2025-02-25,000966,4.42,4.44,4.38,4.42,158059
2025-02-26,000966,4.42,4.48,4.41,4.47,207162
2025-02-27,000966,4.49,4.49,4.39,4.43,198513
2025-02-28,000966,4.44,4.46,4.39,4.4,196736
2025-03-03,000966,4.4,4.43,4.37,4.39,183542
2025-03-04,000966,4.38,4.39,4.35,4.38,146074
2025-03-05,000966,4.38,4.39,4.34,4.36,129236
2025-03-06,000966,4.36,4.39,4.35,4.37,187387
2025-03-07,000966,4.37,4.39,4.35,4.37,144610
2025-03-10,000966,4.36,4.38,4.34,4.35,144510
2025-03-11,000966,4.33,4.37,4.3,4.37,129720
2025-03-12,000966,4.37,4.46,4.35,4.46,326971
2025-03-13,000966,4.46,4.62,4.45,4.6,532861
2025-03-14,000966,4.61,4.62,4.53,4.58,348190
2025-03-17,000966,4.58,4.63,4.57,4.59,236389
2025-03-18,000966,4.59,4.62,4.5,4.53,262498
2025-03-19,000966,4.53,4.62,4.5,4.61,310408
2025-03-20,000966,4.61,4.67,4.57,4.64,306386
2025-03-21,000966,4.62,4.73,4.62,4.64,328969
2025-03-24,000966,4.64,4.71,4.61,4.68,300114
2025-03-25,000966,4.68,4.76,4.64,4.73,369166
2025-03-26,000966,4.73,4.74,4.65,4.7,324083
2025-03-27,000966,4.68,4.7,4.59,4.61,247853
2025-03-28,000966,4.59,4.64,4.53,4.54,209495
2025-03-31,000966,4.55,4.65,4.53,4.58,301998
2025-04-01,000966,4.61,4.71,4.6,4.71,361153
2025-04-02,000966,4.71,4.71,4.62,4.64,229790
2025-04-03,000966,4.61,4.81,4.6,4.78,531000
2025-04-07,000966,4.67,4.77,4.34,4.46,707640
2025-04-08,000966,4.46,4.73,4.46,4.66,646483
2025-04-09,000966,4.62,4.66,4.44,4.64,584453
2025-04-10,000966,4.66,4.73,4.59,4.62,519142
2025-04-11,000966,4.58,4.59,4.5,4.53,367976
2025-04-14,000966,4.58,4.68,4.55,4.68,502534
2025-04-15,000966,4.73,4.77,4.64,4.77,604448
2025-04-16,000966,4.76,5.12,4.72,4.99,1279654
2025-04-17,000966,4.94,5.08,4.83,4.94,860737
