Date,symbol,Open,High,Low,Close,Volume
2024-01-02,601318,36.59,36.59,35.82,35.83,437592
2024-01-03,601318,35.83,36.0,35.58,35.77,363822
2024-01-04,601318,35.73,35.93,35.1,35.31,467392
2024-01-05,601318,35.27,35.93,35.12,35.38,499202
2024-01-08,601318,35.38,35.56,34.7,34.91,514732
2024-01-09,601318,34.91,35.02,34.68,34.84,370651
2024-01-10,601318,34.76,34.91,34.33,34.33,441304
2024-01-11,601318,34.32,35.1,34.15,34.89,381571
2024-01-12,601318,34.67,34.99,34.52,34.52,303001
2024-01-15,601318,34.38,34.94,34.23,34.65,327022
2024-01-16,601318,34.53,35.19,34.44,35.13,544963
2024-01-17,601318,34.92,35.0,34.51,34.51,561229
2024-01-18,601318,34.27,35.43,34.17,35.4,861544
2024-01-19,601318,35.22,35.71,35.0,35.59,639744
2024-01-22,601318,35.47,36.25,35.38,35.84,961099
2024-01-23,601318,35.59,36.05,35.13,35.73,601721
2024-01-24,601318,36.0,36.59,35.48,36.47,761151
2024-01-25,601318,36.45,37.68,36.31,37.36,986581
2024-01-26,601318,37.27,37.53,36.9,37.45,785925
2024-01-29,601318,37.46,37.85,37.15,37.2,620785
2024-01-30,601318,36.86,37.14,36.47,36.49,570640
2024-01-31,601318,36.45,37.09,36.3,36.78,557014
2024-02-01,601318,36.42,36.89,36.25,36.59,490925
2024-02-02,601318,36.59,36.81,35.41,36.4,690773
2024-02-05,601318,36.31,37.21,36.02,36.93,806148
2024-02-06,601318,36.92,37.84,36.65,37.73,823835
2024-02-07,601318,37.85,38.49,37.54,38.47,916154
2024-02-08,601318,38.6,38.99,38.27,38.84,768747
2024-02-19,601318,39.03,39.11,38.6,38.79,544134
2024-02-20,601318,38.72,38.74,38.22,38.45,469355
2024-02-21,601318,38.29,40.22,38.15,39.57,1112492
2024-02-22,601318,39.36,39.71,39.23,39.67,517452
2024-02-23,601318,39.65,40.35,39.58,40.01,644217
2024-02-26,601318,39.85,39.86,38.95,38.99,616196
2024-02-27,601318,38.87,39.17,38.76,39.15,429013
2024-02-28,601318,39.21,39.29,38.72,38.72,535764
2024-02-29,601318,38.6,39.1,38.58,38.95,455092
2024-03-01,601318,38.86,39.12,38.6,39.03,445774
2024-03-04,601318,38.79,38.87,38.31,38.44,545047
2024-03-05,601318,38.27,38.93,38.17,38.86,623437
2024-03-06,601318,38.85,38.96,38.55,38.58,342763
2024-03-07,601318,38.83,39.45,38.79,39.09,648962
2024-03-08,601318,38.92,39.22,38.63,38.93,372494
2024-03-11,601318,38.84,39.29,38.8,39.18,435973
2024-03-12,601318,39.19,39.84,38.93,39.77,679206
2024-03-13,601318,39.7,39.73,38.65,38.7,701216
2024-03-14,601318,38.46,38.94,38.4,38.54,360890
2024-03-15,601318,38.59,38.71,38.15,38.56,398675
2024-03-18,601318,38.45,38.73,38.19,38.64,416263
2024-03-19,601318,38.49,38.49,37.95,37.97,486015
2024-03-20,601318,37.9,38.17,37.84,38.06,283617
2024-03-21,601318,38.21,38.52,37.96,38.16,414976
2024-03-22,601318,37.25,37.34,36.54,36.82,1125504
2024-03-25,601318,36.72,37.11,36.63,36.71,437601
2024-03-26,601318,36.71,37.18,36.71,37.13,402991
2024-03-27,601318,37.02,37.2,36.9,36.9,346190
2024-03-28,601318,36.86,37.46,36.72,36.94,432340
2024-03-29,601318,37.02,37.44,36.94,37.05,335122
2024-04-01,601318,37.18,37.45,37.13,37.45,387063
2024-04-02,601318,37.39,37.64,37.14,37.22,399966
2024-04-03,601318,37.13,37.27,36.77,36.77,463640
2024-04-08,601318,36.57,36.7,36.2,36.51,435902
2024-04-09,601318,36.56,36.75,36.4,36.41,293924
2024-04-10,601318,36.3,36.38,35.5,35.59,667545
2024-04-11,601318,35.43,35.53,35.05,35.36,443214
2024-04-12,601318,35.22,35.4,34.2,34.3,918947
2024-04-15,601318,34.3,34.95,34.21,34.82,771609
2024-04-16,601318,34.82,35.21,34.57,34.75,626747
2024-04-17,601318,34.74,35.42,34.51,35.36,594585
2024-04-18,601318,35.31,36.59,35.23,36.04,846089
2024-04-19,601318,35.83,36.11,35.59,35.79,368395
2024-04-22,601318,35.85,36.4,35.85,36.16,391228
2024-04-23,601318,36.15,36.4,35.96,36.21,342653
2024-04-24,601318,36.67,36.95,36.41,36.86,549964
2024-04-25,601318,36.79,37.48,36.59,37.28,582178
2024-04-26,601318,37.21,37.93,37.05,37.7,694276
2024-04-29,601318,37.68,38.93,37.59,38.2,875455
2024-04-30,601318,38.2,38.27,37.51,37.55,518190
2024-05-06,601318,39.17,39.29,38.46,38.57,1062747
2024-05-07,601318,38.58,38.85,38.3,38.66,528152
2024-05-08,601318,38.54,38.76,38.02,38.08,447335
2024-05-09,601318,38.01,38.66,38.0,38.44,413541
2024-05-10,601318,38.67,39.2,38.6,38.97,677670
2024-05-13,601318,38.59,38.94,38.28,38.72,493481
2024-05-14,601318,38.72,38.86,38.27,38.41,396512
2024-05-15,601318,38.38,38.4,37.82,37.98,399119
2024-05-16,601318,38.31,39.39,38.09,39.08,934782
2024-05-17,601318,39.58,41.03,39.45,41.03,1894580
2024-05-20,601318,41.49,41.82,40.7,41.27,1479453
2024-05-21,601318,40.93,41.34,40.87,41.22,551096
2024-05-22,601318,41.12,41.81,40.99,41.22,751337
2024-05-23,601318,40.78,41.01,40.42,40.65,635923
2024-05-24,601318,40.44,40.67,39.82,39.84,541286
2024-05-27,601318,39.94,40.3,39.84,40.04,412742
2024-05-28,601318,40.09,40.26,39.6,39.73,421922
2024-05-29,601318,39.57,40.06,39.36,39.46,439422
2024-05-30,601318,39.32,39.64,38.95,39.17,393955
2024-05-31,601318,39.4,40.04,39.09,39.1,482492
2024-06-03,601318,39.03,39.45,38.68,39.15,446518
2024-06-04,601318,39.11,39.5,39.05,39.28,398178
2024-06-05,601318,39.27,39.29,38.98,39.11,361880
