Date,symbol,Open,High,Low,Close,Volume
2024-07-16,002913,27.06,27.65,26.71,27.56,78999
2024-07-17,002913,27.89,28.13,26.45,26.47,91176
2024-07-18,002913,25.93,26.48,25.05,25.74,73175
2024-07-19,002913,25.5,26.42,25.47,25.5,68656
2024-07-22,002913,25.69,25.78,24.93,25.17,67592
2024-07-23,002913,25.28,25.34,24.47,24.53,53357
2024-07-24,002913,24.36,25.06,24.28,24.44,54492
2024-07-25,002913,24.18,24.37,23.74,24.17,45202
2024-07-26,002913,24.34,24.6,23.99,24.6,35465
2024-07-29,002913,24.64,24.88,24.41,24.55,30011
2024-07-30,002913,24.54,24.66,24.16,24.4,28001
2024-07-31,002913,24.47,25.48,24.37,25.37,58116
2024-08-01,002913,25.56,26.32,25.28,25.9,66899
2024-08-02,002913,25.45,26.19,25.41,25.85,64220
2024-08-05,002913,25.51,25.56,24.2,24.24,59094
2024-08-06,002913,24.67,25.01,24.3,24.99,31108
2024-08-07,002913,25.35,26.81,25.25,25.54,111324
2024-08-08,002913,25.31,25.58,24.78,25.14,39618
2024-08-09,002913,25.53,25.77,24.99,24.99,34595
2024-08-12,002913,24.82,25.32,24.56,24.73,28286
2024-08-13,002913,24.76,25.17,24.72,25.06,24490
2024-08-14,002913,25.1,25.11,24.75,24.86,18990
2024-08-15,002913,24.77,25.14,24.37,24.51,40841
2024-08-16,002913,24.6,24.85,24.36,24.39,29051
2024-08-19,002913,24.53,24.67,23.97,24.19,25658
2024-08-20,002913,24.14,24.29,23.4,23.52,33248
2024-08-21,002913,23.52,24.06,23.31,23.64,27675
2024-08-22,002913,23.49,23.69,23.14,23.22,22772
2024-08-23,002913,23.22,23.38,22.57,22.68,32631
2024-08-26,002913,22.62,22.84,22.31,22.69,22603
2024-08-27,002913,22.64,22.64,22.04,22.23,20193
2024-08-28,002913,22.11,22.51,22.11,22.38,17125
2024-08-29,002913,22.23,23.11,22.2,22.93,24580
2024-08-30,002913,22.64,23.83,22.64,23.28,33075
2024-09-02,002913,23.32,23.56,23.13,23.17,28636
2024-09-03,002913,23.07,23.63,23.07,23.26,20641
2024-09-04,002913,22.93,23.04,22.62,22.71,22596
2024-09-05,002913,22.7,23.47,22.7,23.15,21210
2024-09-06,002913,23.16,23.2,22.56,22.65,21632
2024-09-09,002913,22.45,22.7,22.06,22.43,26975
2024-09-10,002913,22.43,22.6,21.97,22.43,18691
