Date,symbol,Open,High,Low,Close,Volume
2024-01-02,603605,96.51,97.0,95.09,96.54,9566
2024-01-03,603605,96.11,96.96,94.03,94.6,10681
2024-01-04,603605,94.34,96.26,92.45,93.34,15108
2024-01-05,603605,93.23,93.23,90.32,90.44,18988
2024-01-08,603605,90.44,92.54,89.26,89.84,20931
2024-01-09,603605,90.03,91.58,89.33,91.04,15127
2024-01-10,603605,90.47,95.34,90.47,94.82,29257
2024-01-11,603605,94.02,94.93,93.59,93.63,14168
2024-01-12,603605,92.94,93.63,90.68,91.49,15142
2024-01-15,603605,90.32,91.75,89.94,91.22,12410
2024-01-16,603605,90.79,91.7,90.25,91.46,8466
2024-01-17,603605,90.64,91.46,90.06,90.22,10129
2024-01-18,603605,89.55,89.99,86.06,89.43,19896
2024-01-19,603605,89.07,90.58,88.69,89.77,13736
2024-01-22,603605,89.57,89.74,83.98,84.85,20921
2024-01-23,603605,83.79,84.97,82.39,84.82,18391
2024-01-24,603605,84.93,86.45,84.02,85.2,20783
2024-01-25,603605,84.52,87.23,82.99,86.45,19296
2024-01-26,603605,85.73,86.38,81.97,83.91,29157
2024-01-29,603605,83.33,84.03,79.73,79.97,36847
2024-01-30,603605,79.97,79.97,76.02,76.46,45844
2024-01-31,603605,75.9,80.5,75.39,79.76,39280
2024-02-01,603605,79.27,79.7,76.75,76.99,23201
2024-02-02,603605,76.48,77.84,74.06,76.0,21539
2024-02-05,603605,75.49,78.06,72.62,75.74,36038
2024-02-06,603605,73.16,80.5,73.16,79.87,37906
2024-02-07,603605,79.38,84.03,78.42,81.86,30798
2024-02-08,603605,82.03,83.43,80.47,82.69,25310
2024-02-19,603605,83.82,86.82,83.82,86.7,24732
2024-02-20,603605,86.98,91.85,86.16,90.83,38867
2024-02-21,603605,90.72,92.6,89.36,90.63,29548
2024-02-22,603605,90.6,95.12,90.15,95.09,34428
2024-02-23,603605,95.65,99.71,95.11,98.94,27201
2024-02-26,603605,98.95,100.2,96.87,98.89,30293
2024-02-27,603605,98.36,100.19,97.79,98.67,24168
2024-02-28,603605,99.27,101.65,98.26,98.26,25714
2024-02-29,603605,99.71,103.64,98.36,102.71,51952
2024-03-01,603605,102.12,102.91,96.66,98.36,51890
2024-03-04,603605,97.55,97.58,94.56,95.82,37199
